PCA1	PCA2
0.8604930678472453	2.4022556522619425
-0.041028730330833194	0.9135621717417561
-0.5725780514157267	-0.8166779271233268
-0.5816366864871456	-0.8182494795116143
-0.20250979794105542	-0.7709549797251325
-0.3856053376350004	-0.3037227980662881
1.1572844221183762	0.01651206718334534
-0.6015650487118547	-0.9145069539199039
-0.17423937951627644	0.4047817235610583
3.5336903003035274	-0.7789633098901271
0.516296150503644	2.274532769651803
-0.5222790868089117	-0.6443136274281012
-0.4335864622048764	-0.2904811485106176
0.23611403472635253	-0.46599532795566984
0.27885840653529237	-0.05938872022075822
-0.4497653309061219	-0.31340638273004684
0.16443217021399734	2.2415979489242503
-0.44033021914041237	-0.9269307010034549
-0.576273307882578	-0.7422942986428677
-0.4620911884376946	-0.6365481596280506
0.18831820166590035	1.248130853920902
0.2940457314424462	2.730613715802981
-0.2548376777139885	-0.17809846855846628
-0.5991152016835479	-0.9092183769084079
-0.4849463579978687	-0.6898710226273462
1.7325497447200051	-0.8892053381941936
-0.42571154793330757	-0.5678700426713392
-0.6195461797721756	-0.9098050702795687
-0.2124946797091259	0.32419513753198526
-0.3320346636956228	0.2439755762584465
-0.5666790940879138	-0.7965266611367279
-0.021116772596973907	-0.7623005245348323
8.954057627345014	-0.22916268423930786
-0.6026243770897335	-0.9587733757279606
-0.0965870921909811	0.7974127683974087
-0.05432283461919103	1.1231432508881565
0.12480794879088757	1.5674176497472365
-0.5388215872758311	-0.826014829571265
-0.39166701778617635	-0.325377744621616
-0.5493929549371511	-0.9678399318722598
0.043850885666767016	1.3436717318992775
-0.035104668326428105	0.3856769381569125
0.6561853533520531	2.5707184004215096
-0.21712528272133533	-1.0435635776011654
-0.6262927931652563	-0.9599194574121171
-0.43092051072644405	-0.4412698821247487
1.4781830385644148	0.18377029595932481
-0.5078847183483834	-0.9428287562750678
0.7267308712364257	-0.11096566419958105
-0.08254149760523835	1.1226920932477458
-0.6200539267870963	-1.0111647031202908
-0.5593613010208252	-0.7501180052575276
-0.6827488192954055	-0.9488061158354103
-0.1641945087627621	0.61030569482292
-0.4113248170605094	-0.4985368907762134
0.5556633181652083	3.988122941920015
-0.5905525078573751	-1.0150195886228588
-0.1226037613481015	0.9513990112652159
