user_name	media_viewers	pico_viewers	desvio_viewers	frequencia	crescimento_medio	volatilidade	tempo_horas	quantidade_categorias	language	game_id	cluster
LeTipOff	702.6111111111111	1399	315.68695195396805	18	50.588235294117645	335.1106270367163	4.5	1	fr	518203.0	0
LeVraiDoffy	530.2993197278912	866	119.4360271801401	147	1.4931506849315068	47.12715690852341	36.75	2	fr	490377.0	0
LeYouss27	449.6666666666667	548	106.22774276681838	3	-105.5	30.405591591021544	0.75	1	fr	32982.0	0
LeaKlein	309.0	358	42.29979583015417	12	9.181818181818182	24.25620820251253	3.0	1	de	509672.0	0
Leaflit	1022.6283185840708	1324	210.44846649011356	113	0.1071428571428571	118.20850087134038	28.25	4	en	509658.0	0
LeagueofLegendsJP	1062.4651162790697	2752	747.117487695757	43	7.976190476190476	323.6575643044281	10.75	1	ja	21779.0	0
Leb1ga	20951.85	25570	5393.609515704184	20	1180.6315789473683	4000.660240101019	5.0	1	uk	509658.0	2
Leenza522	213.83333333333331	234	16.96368670621651	6	3.4	25.61835279638408	1.5	1	th	32982.0	0
LeeshCapeesh	248.7058823529412	372	42.60651580171832	68	0.1044776119402985	19.044711608561556	17.0	5	en	1264310518.0	0
LefoPos76	1192.9466666666667	1333	55.42876932125095	75	2.310810810810811	61.43844802095828	18.75	1	pt	29452.0	0
Legacyps2	212.0	229	17.564168070250297	5	-7.75	32.57171574643661	1.25	1	en	511224.0	0
Lege	554.9487179487179	779	89.05289637949038	39	1.894736842105263	95.32442172369	9.75	1	fr	492553.0	0
LegendOfWinning	1468.0113636363635	2606	433.6825072685812	88	15.28735632183908	276.59801694483167	22.0	1	en	518203.0	0
LegendsofAvantris	1156.6279069767445	1348	156.13059601558436	43	8.404761904761905	117.71546089137466	10.75	1	en	509577.0	0
LegoML	482.4237288135593	620	69.86987989749734	59	1.3448275862068966	45.896738302540165	14.75	2	ru	513181.0	0
Legundo	382.55	506	53.30791883506912	20	7.052631578947368	50.78656174423673	5.0	4	en	346078625.0	0
LeighXP	297.72727272727275	394	51.0178221979161	11	1.6	48.87444230997538	2.75	1	en	1102949822.0	0
Leissik	480.2162162162162	650	95.17031674418864	111	1.4181818181818182	58.05966273611016	27.75	1	en	1282866981.0	0
LemedTV	638.5185185185185	811	102.51242715299313	27	-0.1538461538461538	64.48298523343492	6.75	2	fr	509658.0	0
Lemes	301.6428571428572	580	134.8706543566591	14	0.9230769230769232	101.80165481502216	3.5	2	pt	19619.0	0
LenS_Doto	721.1025641025641	5728	859.2252567489841	39	-28.55263157894737	1237.7268549342054	9.75	1	ru	29595.0	0
LenVGC	385.6666666666667	427	36.295086903509855	3	34.0	31.11269837220809	0.75	1	es	1931693784.0	0
LenaGol0vach	4850.428571428572	7148	1326.8032853378052	35	137.2941176470588	1070.858237778883	8.75	1	ru	29595.0	0
Leniniw	532.8571428571429	642	80.82579739049608	7	-12.166666666666666	104.88739994235088	1.75	1	uk	32399.0	0
Lennic	413.2972972972973	592	90.3665596041286	148	1.5578231292517006	51.486150452130914	37.0	1	en	2121806469.0	0
Lennynjag	511.2	595	94.91943952636888	5	-55.5	108.5679510721281	1.25	1	fr	509658.0	0
LenovoLegion	1423.75	1725	311.2608158033155	12	101.1818181818182	147.12499324167746	3.0	1	en	229772247.0	0
LensTheGoat	917.0	1203	175.6143502109096	6	-100.4	99.14282626594826	1.5	1	en	2060730947.0	0
Lenun	290.7096774193548	402	74.99208560392096	31	1.5333333333333334	39.04262333375678	7.75	1	en	512710.0	0
LeoDickinsonSumo	257.5833333333333	315	35.01027987562649	12	2.090909090909091	36.131577727673466	3.0	1	en	518203.0	0
LeonTVHorror	563.2	594	29.32064119353464	5	0.75	42.358588267316	1.25	1	de	509658.0	0
Leona_Kiki	413.5416666666667	457	22.0571967288736	24	-1.0	29.768806126242588	6.0	7	ru	229772247.0	0
Leopard	668.5714285714286	1405	192.27391891967503	84	4.108433734939759	171.50759152992313	21.0	6	en	280721.0	0
Lepandaman	317.625	359	37.30544770635287	8	10.142857142857142	27.236180418875254	2.0	1	fr	509658.0	0
Leproso11_	509.6666666666667	514	3.7859388972001873	3	-0.5	9.192388155425116	0.75	1	es	498566.0	0
LeraMidler	278.625	338	34.45053389592513	8	-13.714285714285714	12.711075036023844	2.0	1	ru	509658.0	0
LesTwins	1756.5	2271	382.0409870543653	20	49.94736842105263	333.8633242784323	5.0	1	fr	624536948.0	0
Lesin	515.7368421052631	700	104.53592795741626	19	3.388888888888889	79.64047071158858	4.75	3	ru	493057.0	0
LestaKorabli	1557.0	2904	846.7122297451477	21	-24.65	444.56214709709474	5.25	1	ru	2133072147.0	0
LestatPlays	446.8571428571428	479	46.18235078262608	7	16.0	31.37514940203473	1.75	1	pt	36130417.0	0
Lethalfrag	560.2916666666666	853	163.3535720232454	24	2.9565217391304346	89.87439632411728	6.0	3	en	33882.0	0
LetsHugoTV	1999.4024390243903	3152	559.7646740947021	82	10.975308641975309	385.3366377373375	20.5	4	de	509658.0	0
LevelUpKent	198.7	287	45.84998421626313	20	-0.1578947368421052	38.09237771216287	5.0	1	en	18122.0	0
Lewislefou	3257.690476190476	5986	1067.949333960692	42	-40.53658536585366	604.0838972179682	10.5	1	fr	509672.0	0
LexVeldhuis	1511.65	3529	508.0369074890811	160	0.5723270440251572	232.77338518313016	40.0	1	en	488190.0	0
LexiGraham	299.1666666666667	467	50.57322358122159	54	-2.5849056603773586	40.616136411654914	13.5	3	en	515025.0	0
LexiTVz	372.4761904761905	614	97.71162625175116	21	6.55	55.463098210953696	5.25	6	fr	509658.0	0
Lexiav	1600.5142857142855	2453	387.2204117508071	140	9.647482014388489	281.1420772210974	35.0	2	en	1426873999.0	0
Lexy	409.6727272727273	519	50.86221567298247	55	-0.4444444444444444	33.81563034080411	13.75	4	en	229772247.0	0
LeyLeyVA	438.2142857142857	553	103.11918315263136	14	18.76923076923077	95.13337466083593	3.5	1	en	509659.0	0
Leykenda	216.54545454545453	238	11.826780088964505	11	-0.4	18.560411872824616	2.75	2	de	509658.0	0
Leynainu	664.7	870	106.66712040863946	60	4.745762711864407	91.56297874448718	15.0	1	en	509659.0	0
LeyzarGamingViews	443.5958549222798	834	174.81985484891442	193	-3.4322916666666665	28.4902040473202	48.25	1	en	223869970.0	0
Liam	1684.0579710144928	2215	369.2652435842724	69	10.191176470588236	244.68427767610828	17.25	4	en	2692.0	0
LiarHeart	440.5625	895	190.47133423868985	16	-43.333333333333336	42.43594612836532	4.0	1	ru	12839.0	0
Liberto	292.7826086956522	412	57.35306367617582	46	-3.111111111111111	44.536104976352014	11.5	1	fr	32982.0	0
Lible_Ace3	187.33333333333331	213	13.190905958272914	9	4.625	16.37888449018605	2.25	1	ja	511224.0	0
Lichbait	338.3333333333333	351	15.88290485606039	6	-0.6	24.32693979932536	1.5	1	en	499003.0	0
LifeofRio	397.55737704918033	572	58.74422655040632	61	-0.2333333333333333	41.92097758380547	15.25	2	en	1264310518.0	0
LightLaser	344.25	455	66.50463642985103	16	6.666666666666667	41.76578686414219	4.0	1	en	24241.0	0
Lightningbolt	290.25	299	6.500000000000004	4	1.0	11.269427669584644	1.0	1	en	515025.0	0
Lightorias	335.7700534759358	715	85.89857460918431	187	-0.3709677419354839	41.545247441847785	46.75	8	en	13332.0	0
Ligonz	341.0	461	87.28115489611717	15	-14.428571428571429	82.7821183642888	3.75	1	pt	509658.0	0
Liia	193.2142857142857	230	19.14390271049796	14	5.384615384615385	16.845070799982118	3.5	1	ar	464339927.0	0
LiivGames	386.4	418	29.96378766826004	15	5.5	22.640161728152982	3.75	1	en	982017546.0	0
LikainenHarriTV	427.46153846153845	486	34.667830355222165	26	0.64	32.5523680654214	6.5	1	fi	509672.0	0
Likurac	416.09090909090907	548	63.53653208266021	11	-9.1	88.63338974550041	2.75	1	it	32399.0	0
LikushaGreen	336.6666666666667	340	3.5118845842842394	3	3.5	0.7071067811865476	0.75	1	ru	502829.0	0
LilAggy	2553.8367346938776	4188	883.6105495629022	147	-1.8424657534246576	441.4732184380113	36.75	5	en	1945019091.0	0
LilBunnny	262.90909090909093	331	39.57892000915271	11	-12.1	5.173651192984184	2.75	1	en	1297497516.0	0
LilMsLilith	195.8125	228	21.014974819558237	16	-1.0666666666666669	23.995436073990245	4.0	1	en	65632.0	0
LilYaang	543.4868421052631	823	87.80789538092839	76	-4.04	54.10935873490559	19.0	2	fr	516575.0	0
Lil_Majin	414.4864864864865	663	114.56478555860912	37	0.2777777777777778	66.97914861512014	9.25	1	en	538054672.0	0
LileeKuma	292.75	338	37.196550019233406	4	-26.666666666666668	16.258331197676263	1.0	1	en	509658.0	0
Lilipop32	3063.833333333333	4987	1413.440542317457	6	283.4	2052.482716126984	1.5	2	fr	518184.0	0
LilithOmen	708.1240875912408	2441	367.94082095405673	137	-0.875	187.6980410916152	34.25	1	en	491487.0	0
Lilithh	265.35087719298247	367	50.190170931621296	57	-0.375	45.817250621850434	14.25	1	en	509659.0	0
Liliyafae	229.11111111111111	347	59.30530749313543	54	0.2830188679245283	32.5572734154695	13.5	2	en	518762.0	0
Lillulah	234.75	241	7.135591542869217	4	0.6666666666666666	12.741009902410928	1.0	1	en	518762.0	0
LillyTheChilly	507.1016949152543	652	95.52426933277472	59	4.517241379310345	55.24784393008626	14.75	2	de	509672.0	0
Lilpumpkiin	188.0	217	23.818760113266457	4	-16.333333333333332	14.189197769195175	1.0	2	en	1813168901.0	0
Lilrim_	220.33333333333331	242	22.007574453658755	3	-11.5	45.96194077712559	0.75	1	fr	509658.0	0
LilyKonjo	259.3414634146341	369	49.71147239626762	41	0.2	28.772493987425047	10.25	1	fr	36799602.0	0
LilyLouOfficial	190.3571428571429	233	18.624248638874995	14	3.5384615384615383	10.782821095113782	3.5	2	en	18122.0	0
LilyPita	697.0	1777	545.6058030370391	14	-39.15384615384615	313.3232745248497	3.5	1	en	1669431183.0	0
LimboSauce	369.11538461538464	518	67.39551427695574	78	0.5194805194805194	48.268331775172925	19.5	1	en	513181.0	0
Limealicious	2748.4054054054054	3980	564.2016786153105	111	8.49090909090909	498.2591114254029	27.75	6	en	229772247.0	0
LimmigreParisien	613.25	792	89.08888228824301	20	13.578947368421051	82.16333041872801	5.0	1	fr	518203.0	0
Limmy	1500.7936507936508	2267	463.6983919194834	63	11.758064516129032	266.4087015196254	15.75	5	en	509658.0	0
LinaNeyeon	245.4418604651163	308	32.20714378429064	43	0.7380952380952381	30.170296750935165	10.75	1	ru	21779.0	0
Lina_Meow_Girl	257.45454545454544	319	30.89571903266624	22	3.7142857142857135	19.693000932165862	5.5	1	ru	32982.0	0
Linaaarr	467.7878787878788	613	98.19965554157942	33	3.65625	79.22186459964927	8.25	1	de	1669431183.0	0
Linahun	188.33333333333331	192	3.21455025366432	3	0.5	7.7781745930520225	0.75	1	en	27471.0	0
Linca	744.5238095238095	982	121.9190531329738	42	0.6829268292682927	94.4535438785624	10.5	5	fr	509658.0	0
LinkTheMike	962.0	3182	544.371111445808	44	16.906976744186046	639.2428487766374	11.0	1	pt	1422023940.0	0
Linkus7	534.0487804878048	893	99.0873229075022	41	6.625	91.87106000622104	10.25	1	en	1459.0	0
Linkzzey	599.7007299270073	1149	85.81044130931028	137	0.1544117647058823	75.48871671158892	34.25	1	en	27471.0	0
Linni	630.5882352941177	1277	343.6493595992013	17	24.5625	195.74165584599857	4.25	1	de	1669431183.0	0
Linny	196.01111111111112	268	20.3963504360734	90	0.4606741573033708	18.945529683671893	22.5	1	en	509658.0	0
LinusTech	1204.1764705882354	1333	137.4410033860518	17	17.0625	183.0469771215393	4.25	1	en	417752.0	0
Lipej	245.05769230769232	363	47.49919027649923	52	-0.8823529411764706	40.63380221383351	13.0	8	pl	771448419.0	0
LiquidHasuObs	446.38461538461536	563	57.22032989983677	26	4.6	54.63591614801873	6.5	1	en	32959.0	0
LiquidWiFi	405.2083333333333	627	118.0545117885089	24	6.478260869565218	98.2278749389386	6.0	2	en	2897.0	0
Liquid_Bongo	382.75	459	59.03882903084488	4	7.666666666666667	116.80896084347869	1.0	1	en	1669431183.0	0
LirazeI	575.0	639	101.1368709554862	4	71.66666666666667	108.39895448450292	1.0	1	ru	516575.0	0
Lirivini	262.875	289	14.633010626661898	8	-1.7142857142857142	17.867235243262883	2.0	1	pt	735904419.0	0
LisasChillin	488.28125	921	241.39222306682305	64	-0.1269841269841269	120.142991695983	16.0	4	en	518184.0	0
Litchiglimmer	243.87755102040816	322	36.7976633390068	49	-0.5833333333333334	30.450401481008587	12.25	1	es	509658.0	0
LittleAznChat	476.4736842105263	645	82.08963151543061	19	11.88888888888889	60.81397758148242	4.75	1	en	509658.0	0
LittleBigWhale	1385.145161290323	2442	376.8550117674381	62	-1.1967213114754098	303.7811613465704	15.5	4	fr	493057.0	0
LittleMissTina	440.44444444444446	492	38.42236038790144	9	6.375	41.95895102869674	2.25	1	en	509660.0	0
LittleNiiVT	418.0	543	100.4131465496426	6	56.2	35.74492971037991	1.5	1	en	509659.0	0
LittleSpaceRock	687.7307692307693	1604	224.9573874708236	130	3.7131782945736433	168.30233184094857	32.5	1	en	491487.0	0
Little_Huge	306.531914893617	586	103.04069501348565	47	0.108695652173913	63.95214469894034	11.75	1	en	504463.0	0
Littlemann17	413.69444444444446	619	75.74468584323144	72	-0.8309859154929577	55.297890922192096	18.0	1	en	1832641890.0	0
LivAgar	492.09090909090907	530	15.60419524009196	11	2.0	15.67730135507313	2.75	1	en	509658.0	0
LiveBianconera	324.3333333333333	337	14.189197769195175	3	9.0	26.87005768508881	0.75	1	it	518203.0	0
Liveplayging	405.1714285714286	589	64.21493582643588	35	-3.823529411764706	42.8955536215481	8.75	2	de	18122.0	0
LivingRoomStudio	289.6666666666667	321	20.31419864692345	6	7.6	22.300224214119464	1.5	1	ru	509658.0	0
LivioMateusRP	586.5151515151515	936	216.2471692957811	66	-2.9846153846153847	107.24511823209195	16.5	3	pt	32982.0	0
Livvcote	417.98936170212767	2508	380.10568690686944	94	-0.1935483870967742	253.8837571248648	23.5	2	en	516575.0	0
LizaGrimm	515.2105263157895	701	111.19963977550462	38	7.675675675675675	103.28925244026928	9.5	4	de	509658.0	0
Lizcat403	184.92307692307693	203	9.16934692750379	13	2.25	8.986100377805714	3.25	1	ja	982348888.0	0
LlNAONE	490.2884615384616	724	87.6694631340592	52	-0.4901960784313725	78.61205315955553	13.0	1	ru	32399.0	0
LlamaD2	439.14814814814815	641	88.85454999115719	27	-0.0384615384615384	70.29394327777082	6.75	1	en	497057.0	0
Lmgd1	627.5	796	124.78915551174045	4	-99.0	61.53860576906175	1.0	1	en	18122.0	0
LoLEsportsHub	1073.190476190476	3822	821.0763678600816	42	-0.902439024390244	540.3628782992984	10.5	1	en	21779.0	0
LoLPacificEN	317.2	431	75.08128928035266	5	38.0	58.56620185738529	1.25	1	en	21779.0	0
LoaLaLunaDj	494.1428571428572	714	114.18194464763891	14	-1.3076923076923077	109.67025167548448	3.5	1	en	1669431183.0	0
LoadingPing_	202.8	240	24.01457890532333	5	-4.0	37.58545818087983	1.25	1	en	493057.0	0
LoadingReadyRun	444.2093023255814	644	101.20666224530378	43	1.2142857142857142	56.783515176667386	10.75	5	en	253234167.0	0
Lobanjicaa	2053.2985074626868	3120	475.38064540749	67	2.363636363636364	424.9600030541747	16.75	3	en	498566.0	0
LobosJr	843.6484848484848	1257	142.8630935145392	165	-3.5609756097560976	92.38896138362752	41.25	9	en	512953.0	0
LobotomyBunny	208.53846153846155	238	17.793329202332103	13	-4.416666666666667	17.531573249599152	3.25	2	en	12482.0	0
LockInTJ	1536.8524590163934	2418	314.4679547036854	61	5.5	181.6577616642938	15.25	1	en	2112738408.0	0
Locklear	5481.0	8237	1440.640851667085	64	-5.142857142857143	1115.2136039739112	16.0	5	fr	27471.0	0
LoeJeez	486.0	739	138.83083231040573	6	-77.4	71.80738123619327	1.5	1	en	511224.0	0
Loeya	1314.5945945945946	1764	371.8525949003884	111	4.7	236.64150682476136	27.75	2	en	33214.0	0
LofiGirl	272.22222222222223	1418	169.07811552748865	171	-0.3823529411764705	100.26781141655198	42.75	1	en	26936.0	0
Loganolio	304.1914893617021	530	49.23201087231907	94	0.2473118279569892	36.85655387237605	23.5	10	en	392324597.0	0
LolElekktro	343.0522875816994	527	59.57368180506801	153	-0.3289473684210526	48.37912859542677	38.25	1	en	21779.0	0
Lolathon	566.75	619	40.254022949717225	12	9.909090909090908	35.08405491232319	3.0	1	en	499003.0	0
Lolcohol	503.40625	846	183.97718290767787	32	-7.258064516129032	106.94982242214822	8.0	1	en	1702520304.0	0
Lolipopgi	380.3529411764706	416	22.279309842515868	17	-3.375	18.055008538722248	4.25	2	en	518762.0	0
Lollinoba	450.3571428571428	848	136.3039126868947	28	1.6296296296296295	146.3657558069321	7.0	2	it	93798731.0	0
LolyPokicake	1788.6	2298	531.5640130783875	5	331.75	211.596116851578	1.25	1	fr	32982.0	0
LomboTTV	177.5	186	5.468089245796925	6	-1.4	5.89915248150105	1.5	1	en	1832641890.0	0
Lomein	603.431654676259	1550	221.0359027286479	139	3.398550724637681	141.282423569116	34.75	1	en	2132205352.0	0
LondonController	371.4102564102564	532	66.58720205756866	78	3.2857142857142856	49.860557437416645	19.5	1	en	669337588.0	0
LongLiveQuebec	506.3043478260869	628	67.82129117196075	46	-1.8	56.685576167615565	11.5	2	en	418016.0	0
Lonixy_	240.2	286	29.012066455183785	5	14.5	28.19574435974337	1.25	1	en	509659.0	0
Lontartv	355.2179487179488	490	74.88808055174474	78	0.3246753246753247	58.83841422387283	19.5	1	en	18122.0	0
LonzoRP	322.7142857142857	696	181.21599845278035	7	-85.66666666666667	105.13546816686872	1.75	1	en	32982.0	0
LoochyTV	336.4418604651163	428	44.00070471599149	43	1.4761904761904765	38.856357169073874	10.75	2	en	512710.0	0
Looo	295.6190476190476	782	156.1196580160475	21	-26.1	59.7388174957412	5.25	1	en	460630.0	0
LoopyDroopyGangg	601.0	740	158.14339484573273	4	100.0	148.60686390607938	1.0	1	ru	509672.0	0
LootenantSF	659.8333333333334	834	122.56494876866986	6	-64.6	14.240786495134316	1.5	1	de	510389.0	0
LorChubby	196.6	209	19.83179265724609	5	0.0	33.03533461815293	1.25	1	en	509658.0	0
Lorak	1185.4411764705883	2085	633.6343554724109	34	-4.818181818181818	274.7005704564352	8.5	3	pt	509660.0	0
LordAethelstan	648.8048780487804	898	97.22145326834892	41	4.025	111.9243076414844	10.25	3	en	65654.0	0
LordFinesseDITC	429.8333333333333	451	20.36091026124979	6	5.8	17.725687574816387	1.5	1	en	1669431183.0	0
LordKnight	520.2051282051282	913	138.78536618731192	39	16.86842105263158	76.88431852645495	9.75	1	en	517159.0	0
LordPappnase	467.52941176470586	549	65.12211380078467	17	5.75	36.043492246636326	4.25	3	de	1654.0	0
Lorde_Tyrael	212.25	214	2.0615528128088303	4	-1.3333333333333333	1.5275252316519468	1.0	1	pt	19619.0	0
Lorenne_	381.0	430	60.292145899303165	15	-10.142857142857142	23.064648750371685	3.75	1	en	168648543.0	0
Lorgokz	248.41666666666663	338	49.36958639290043	12	10.363636363636363	30.503353019865628	3.0	1	en	18122.0	0
Loru77	678.5342465753424	1037	157.1959218257921	73	3.6527777777777777	75.84754161896126	18.25	1	ru	509658.0	0
Lorumerth	481.265306122449	600	55.78297810496051	49	2.8541666666666665	52.74264679346442	12.25	1	en	13263.0	0
LosDondada	160.33333333333334	166	6.658328118479392	3	-2.0	15.556349186104043	0.75	2	en	32982.0	0
Loserfruit	540.1574074074074	936	150.77588505696448	108	1.9065420560747663	109.81051713646958	27.0	6	en	33214.0	0
Lost	471.69444444444446	609	72.9558846914429	36	3.8285714285714287	31.24522148339196	9.0	2	de	168648543.0	0
LostKittn	638.8172043010753	806	106.5125983808406	93	-0.4673913043478261	48.60187015054989	23.25	5	de	509658.0	0
LotharHS	301.3888888888889	376	62.52555033299943	36	3.3714285714285714	49.97004144501791	9.0	1	en	1751366933.0	0
Lotr3k	426.8571428571428	660	107.81222653519492	7	7.5	155.62872485502157	1.75	1	pl	32399.0	0
Lottie	424.4	482	45.09767178025934	5	-31.25	44.14653629297169	1.25	1	en	65632.0	0
LotusAsakura	270.2758620689655	406	59.51847512178672	58	0.9473684210526316	40.34335715040847	14.5	4	en	538054672.0	0
Loui5Ng	411.0131578947368	549	89.93738465118236	76	0.9866666666666668	51.015231783006485	19.0	5	zh-hk	229772247.0	0
Louisa_Khovanski	495.57142857142856	566	44.746907315318616	7	-20.33333333333333	52.152340950974256	1.75	1	en	509658.0	0
Loupiote3	635.2105263157895	942	163.6447979101106	19	28.05555555555556	81.03192705726786	4.75	1	fr	516575.0	0
Lourlo	1104.5217391304348	1385	239.79022452688963	23	33.86363636363637	180.02282803777584	5.75	1	en	21779.0	0
Louu	407.44444444444446	482	56.93661192745645	9	11.875	70.20467526149116	2.25	3	en	229772247.0	0
Lovella	692.859649122807	902	180.56562307257985	57	10.803571428571429	109.01633232816867	14.25	1	en	509659.0	0
Loverish	229.33333333333331	243	13.051181300301266	3	-13.0	2.8284271247461903	0.75	1	en	11557.0	0
Lovinurstyle	364.5	626	134.13273181289404	40	-0.0256410256410256	101.32581298893062	10.0	1	en	32982.0	0
Low4n	458.469696969697	771	95.02490146874194	132	-1.7404580152671756	53.01024397173111	33.0	5	fr	511224.0	0
LowTierGod	1515.5824742268042	2059	349.5173962211379	194	1.8963730569948187	219.54408165300228	48.5	13	en	509658.0	0
Lowepe	375.95	438	69.84982010299706	20	12.736842105263158	27.97785256087623	5.0	1	de	1702520304.0	0
LowkoTV	454.2054794520548	812	139.64329149102542	73	3.9444444444444446	84.13819766746411	18.25	3	en	13389.0	0
Loya	468.6	522	39.01025506197056	5	16.25	37.56217068629909	1.25	1	en	723826053.0	0
LuBu	805.5098039215686	2433	757.3242204643667	51	39.88	245.3681648595241	12.75	2	pt	1264310518.0	0
LuCroft	316.85714285714283	465	57.58369155499711	42	-0.8780487804878049	34.55878695928954	10.5	2	pt	32982.0	0
Lu_K	1635.8474576271187	2346	431.007273062857	59	-1.7758620689655171	220.9373208808682	14.75	2	fr	518762.0	0
Lubanski	323.77272727272725	416	56.90336990454524	22	5.571428571428571	32.653593107913	5.5	1	it	491487.0	0
Lubo_87_	262.4	295	19.28211606644872	5	-9.5	24.03469714114714	1.25	1	en	19554.0	0
Lubricum	1254.0	1540	377.5870760500152	3	285.0	606.6976182580578	0.75	1	ru	515186.0	0
Luc1dg	169.6	177	5.5497747702046425	5	-3.5	7.593857166596345	1.25	1	de	516575.0	0
LucaJurman	470.2	557	65.91791432206752	15	-11.785714285714286	20.807463791883656	3.75	1	it	509658.0	0
LucaKingM	1013.1219512195122	1251	140.8622013036058	41	2.475	95.32266055552908	10.25	1	it	509672.0	0
Lucah	386.6875	775	91.43237385828772	48	1.9787234042553192	77.25634611943656	12.0	4	en	509658.0	0
LucasFriger	1700.0	2482	694.5244776104007	9	2.25	777.6065384057856	2.25	1	es	509658.0	0
LucasFrostt1	464.25	494	24.91819950691997	4	-10.666666666666666	45.93836450433704	1.0	1	es	29452.0	0
LucasRojo	1304.2808988764043	3774	655.1559319728264	89	15.159090909090908	486.7452515602032	22.25	2	es	516575.0	0
LuceIsHere	468.9411764705882	654	84.53363726279028	34	2.1818181818181817	83.12808435836178	8.5	1	en	464339927.0	0
Lucellia	309.3255813953488	535	89.74033677101758	86	1.1764705882352942	38.64002873612145	21.5	4	en	509658.0	0
LuchoVN	267.6666666666667	293	29.02297940138698	3	28.5	13.435028842544405	0.75	1	es	29452.0	0
LuckyChamu	325.0352941176471	478	81.80951264091127	85	-0.3928571428571428	54.02744011809449	21.25	2	en	512710.0	0
LuckyOhneLuke	435.8	567	79.24455817278559	5	-34.5	122.92409582068656	1.25	2	de	32982.0	0
Luckyzeal	975.9857142857144	2038	314.15878278610063	140	3.870503597122302	216.99572007174407	35.0	1	en	1264310518.0	0
Lucroan	170.5	179	6.454972243679028	4	-4.333333333333333	4.618802153517007	1.0	1	en	263490.0	0
LucyBliss	235.25	293	47.78384093546117	12	6.636363636363637	32.48468170468268	3.0	1	ru	509658.0	0
LucyL3in	596.0	784	127.9461692362152	10	42.888888888888886	74.55441711334822	2.5	1	it	509659.0	0
LucyPyre	1932.6734693877552	2572	418.3385484944728	49	1.6875	338.2963044841896	12.25	4	en	509658.0	0
Ludwig	7078.038759689923	11716	1972.8601556619392	129	32.65625	1531.416108779174	32.25	12	en	509658.0	0
LuizaGCarvalho	211.25	239	21.823152842795192	4	-17.666666666666668	10.408329997330664	1.0	1	pt	516575.0	0
Luk1tax	309.75	345	39.5140119812851	8	11.428571428571429	38.56966486267476	2.0	1	es	29452.0	0
Luke	550.5882352941177	847	115.51031275579328	17	-1.9375	97.49014907500482	4.25	2	en	509658.0	0
LukeDaleLive	541.5	674	109.98499897713324	6	-19.2	163.89844416589196	1.5	1	en	229772247.0	0
LuluLuvely	1154.3650793650793	1644	245.29214323959548	63	-0.2258064516129032	144.6236970532111	15.75	2	en	511224.0	0
Lumasva	383.2857142857143	601	126.94610780057135	21	-6.7	110.2113281024472	5.25	3	en	1099705332.0	0
Lumavs	281.5	382	73.33257575366262	4	-57.0	35.53871128783372	1.0	1	pt	21779.0	0
Lumenti	467.7142857142857	664	104.98843473721963	7	-2.0	157.06686474237654	1.75	1	de	460636.0	0
LuminusRed	411.25	682	132.10425176099872	16	-28.0	26.71275778670987	4.0	1	en	509658.0	0
Lumituber	345.5	391	36.09549300653222	14	-7.769230769230769	25.08038359008173	3.5	4	en	509658.0	0
Lumizap	623.6666666666666	785	94.9860670897394	18	5.764705882352941	115.37359393063298	4.5	2	de	509658.0	0
LunMeowCom	445.3125	724	156.93504666252133	32	1.096774193548387	70.06394928383149	8.0	2	zh	1277738947.0	0
Luna__Saki	350.0	363	8.972179222463181	5	2.25	14.637281168304447	1.25	1	de	509672.0	0
Lunale	311.5	336	32.17055244232596	10	9.88888888888889	31.37452965561573	2.5	1	en	510056.0	0
Lunatyczka228	353.0	413	46.90948731333567	5	-31.25	55.72177910536119	1.25	2	pl	21779.0	0
LunessAsmr	368.2857142857143	419	44.61955582370541	7	-18.33333333333333	14.51436070471816	1.75	1	en	509659.0	0
Lunywoo	510.6	703	114.64941730723662	10	11.444444444444445	147.2965640392802	2.5	3	de	723826053.0	0
Lupac	269.67289719626166	468	67.61974364197422	107	-1.160377358490566	36.89138156998133	26.75	6	en	509658.0	0
LusorKoeffizient	456.44444444444446	733	130.879271268596	54	1.0566037735849056	64.24544733775653	13.5	6	de	460630.0	0
LuuxiA	382.8235294117647	592	71.5971676238991	17	-3.9375	84.62424298036585	4.25	1	fr	18122.0	0
Luvlyfos	487.8	504	20.191582404556613	5	-6.75	28.68652413009751	1.25	1	de	498566.0	0
LuxieGames	542.4545454545455	1069	156.433439452762	66	0.9692307692307692	92.59977207564572	16.5	5	en	518762.0	0
Luxthos	278.1162790697674	315	24.96112148572309	43	0.3809523809523809	21.03765773495916	10.75	2	en	21779.0	0
LuxuryusGamer	287.77777777777777	578	121.28971285498388	9	-47.125	71.64682726501472	2.25	1	es	21779.0	0
LxReaper_dj	298.25	314	13.81725973797507	4	-10.666666666666666	0.5773502691896258	1.0	1	en	1669431183.0	0
LyarOW	650.1066666666667	1969	363.76550114025366	75	-10.067567567567568	217.58414093353184	18.75	1	en	515025.0	0
Lyasyaa	2663.967741935484	3110	509.8088193215812	31	81.73333333333333	480.3355101372899	7.75	1	en	509658.0	0
Lychee	616.6	837	107.38490667602304	45	4.613636363636363	109.51355781184758	11.25	3	en	509658.0	0
LyeGaia	645.0	1284	259.358824796844	19	-21.77777777777778	215.49138253701105	4.75	3	fr	21779.0	0
Lykamie	524.125	749	66.00473467865774	40	2.358974358974359	58.847924964306	10.0	1	de	509659.0	0
