user_name	game_id	media_viewers	frequencia	relevancia
jennmcallister	509658	2930.0	1	58600
LeeshCapeesh	509658	243.92	12	58541
AshAlk	509658	963.0	3	57780
alanahpearce	509658	721.75	4	57740
DEMOLITION_D	509658	360.38	8	57661
jccaylen	509658	720.5	4	57640
reinoart	509658	179.44	16	57421
MOREPEZZ2XP	509658	203.57	14	57000
6elle	509658	351.5	8	56240
P1Ski	509658	310.11	9	55820
itsRegtoofunny	509658	273.5	10	54700
sreme	509658	210.23	13	54660
Voll	509658	386.71	7	54139
ToriOriane	509658	266.2	10	53240
kikiyomimiii	509658	532.2	5	53220
Frankiep423	509658	531.6	5	53160
ZombieCleo	509658	440.67	6	52880
August_Anomaly	509658	329.5	8	52720
Jennifer	509658	438.5	6	52620
CaRtOoNz	509658	656.75	4	52540
ClaRawrrXD	509658	291.11	9	52400
Lexy	509658	372.71	7	52179
SkillSpecs	509658	650.5	4	52040
iiizwerg	509658	371.57	7	52020
JCbackfire	509658	518.4	5	51840
Clarence_Nyc	509658	287.22	9	51700
alvert	509658	430.67	6	51680
AmeDoll	509658	212.92	12	51101
freyzplayz	509658	420.33	6	50440
skyhook	509658	251.6	10	50320
hrxnx	509658	2508.0	1	50160
MODCxz	509658	313.0	8	50080
UnsanityLIVE	509658	225.73	11	49661
Lumasva	509658	495.2	5	49520
harrisonsolomon	509658	617.25	4	49380
Wakibrine	509658	352.43	7	49340
Durrvish	509658	221.45	11	48719
hivise	509658	806.67	3	48400
smelly	509658	302.0	8	48320
deedge_live	509658	790.33	3	47420
Captain_Tubesocks	509658	474.0	5	47400
Thio	509658	294.88	8	47181
MadameDiablo	509658	294.25	8	47080
TommyYTz	509658	293.88	8	47021
MarysMilkMonsters	509658	293.25	8	46920
StephenGeorg	509658	334.14	7	46780
Cardboard_Cowboy	509658	233.4	10	46680
oddrey	509658	774.67	3	46480
kukuroneko	509658	463.2	5	46320
Harrie	509658	328.86	7	46040
caprisun	509658	382.0	6	45840
KiaraIRL	509658	254.44	9	45799
MarIsNotOkay	509658	379.83	6	45580
valerysnv7	509658	188.75	12	45300
canceliancarroll	509658	375.33	6	45040
ZChum	509658	280.62	8	44899
CRREAM	509658	746.0	3	44760
adpupuceshow_comptefan	509658	2237.0	1	44740
janix	509658	317.43	7	44440
ReefRuff	509658	316.86	7	44360
Ziggylata	509658	554.0	4	44320
meiya	509658	315.29	7	44141
RUNABYT3	509658	438.6	5	43860
CungusTTV	509658	243.44	9	43819
RYNxRYN	509658	310.86	7	43520
bouncing_angel	509658	362.0	6	43440
vadriss	509658	537.0	4	42960
TSO_Sage	509658	356.17	6	42740
CaptainSparklez	509658	355.5	6	42660
baddii	509658	235.78	9	42440
slater	509658	699.0	3	41940
itsKaiKai_	509658	418.6	5	41860
maccdannyyy	509658	298.43	7	41780
EfeMachala	509658	417.6	5	41760
Albino	509658	521.5	4	41720
TapInWitToot	509658	295.29	7	41341
Nalopia	509658	258.12	8	41299
bigbeno03	509658	412.4	5	41240
Lumituber	509658	342.33	6	41080
TaylorxHx	509658	509.75	4	40780
GenghisKon83	509658	254.25	8	40680
LynnUnlimited	509658	203.4	10	40680
ripkairah	509658	184.0	11	40480
bigclivedotcom	509658	503.25	4	40260
eaJPark	509658	251.12	8	40179
irelina_	509658	2006.0	1	40120
Teige2K	509658	497.5	4	39800
Rednu23	509658	281.71	7	39439
Xojas001	509658	657.0	3	39420
inksie	509658	328.17	6	39380
BIGSAM211	509658	1964.0	1	39280
Taylor_Jevaux	509658	980.5	2	39220
jeffgerstmann	509658	490.25	4	39220
souly_ch	509658	488.75	4	39100
KaileyMae	509658	322.0	6	38640
lilyhops	509658	319.67	6	38360
whisqey	509658	273.86	7	38340
Emstrogen	509658	636.33	3	38180
cweamcat	509658	629.33	3	37760
twitch509livee	509658	269.29	7	37701
JasmineXu007	509658	269.14	7	37680
Peeve	509658	267.86	7	37500
sincerelyLyn	509658	207.67	9	37381
brazybecca	509658	307.0	6	36840
MySnagger	509658	459.25	4	36740
AsianJeff	509658	458.75	4	36700
Montbarque	509658	303.67	6	36440
qyehf	509658	1822.0	1	36440
MinikoMew	509658	607.0	3	36420
hattiearm	509658	908.0	2	36320
xmassharkzz	509658	200.56	9	36101
TheBiggestTone	509658	300.67	6	36080
mrduckfist	509658	360.8	5	36080
ZachBussey	509658	599.0	3	35940
Onsta	509658	358.4	5	35840
Knotty	509658	447.75	4	35820
TBJZL	509658	893.5	2	35740
Fuzhpuzy	509658	296.83	6	35620
DrGluon	509658	443.75	4	35500
DigitalTrapGEM	509658	217.75	8	34840
estrimeer11	509658	289.83	6	34780
loxnp16	509658	434.75	4	34780
Carolinestormi	509658	289.33	6	34720
MissLalaVT	509658	191.44	9	34459
paybae	509658	215.25	8	34440
BraveNewFaves	509658	214.38	8	34301
king_auga	509658	567.33	3	34040
jacquelineeestreams	509658	339.6	5	33960
SigridAndBird	509658	281.33	6	33760
hellstxrs	509658	186.78	9	33620
SLE3PN_	509658	560.0	3	33600
VeryMuchSzn	509658	210.0	8	33600
nandre	509658	185.78	9	33440
floppyjimmie	509658	184.0	9	33120
PickleVT	509658	412.5	4	33000
SarahKey	509658	547.0	3	32820
expiresoon	509658	234.0	7	32760
Tenma	509658	543.33	3	32600
jellyhaeni	509658	203.62	8	32579
Bilal	509658	270.17	6	32420
HisOpticsLive	509658	809.5	2	32380
OMJess	509658	807.0	2	32280
babyhsu888	509658	322.0	5	32200
psychedeliacy	509658	401.0	4	32080
bunniemmie	509658	531.0	3	31860
AdamBomb	509658	199.0	8	31840
BooTheRat	509658	264.67	6	31760
catsen	509658	396.5	4	31720
Auroran_n	509658	196.75	8	31480
rencognito	509658	392.75	4	31420
daph	509658	259.67	6	31160
RyRyWorldTV	509658	172.44	9	31039
Getitleche	509658	516.67	3	31000
MashaD4	509658	309.8	5	30980
Nigelrovers	509658	774.0	2	30960
neikosamah	509658	220.14	7	30820
MODELMORG	509658	219.86	7	30780
NickDominates	509658	306.6	5	30660
KaoriLupine	509658	218.86	7	30640
MsDvil	509658	254.33	6	30520
Eastahh	509658	762.5	2	30500
MISSPBJ	509658	254.17	6	30500
PoopWitchX	509658	168.89	9	30400
Blair	509658	253.17	6	30380
tedious_dave	509658	754.5	2	30180
kcvzin	509658	251.17	6	30140
TeaWithMandy	509658	374.25	4	29940
bylanice	509658	495.0	3	29700
misa2	509658	244.33	6	29320
okelvis11	509658	292.2	5	29220
wenevergetyounger	509658	363.5	4	29080
Dexbonus	509658	363.0	4	29040
Bajo	509658	206.29	7	28881
eggspringroll	509658	240.67	6	28880
panchodoesitbetter	509658	360.25	4	28820
youney	509658	475.33	3	28520
Eilucat	509658	285.0	5	28500
Gatzbii	509658	356.0	4	28480
ZEUZ_0	509658	283.0	5	28300
DaddyManRice	509658	705.0	2	28200
arwinrahmany	509658	462.0	3	27720
foreignfridays	509658	456.33	3	27380
CDNThe3rd	509658	683.0	2	27320
marcrebillet	509658	677.0	2	27080
nahomiezephirin	509658	225.17	6	27020
PrimatePaige	509658	335.25	4	26820
ReaperKy7	509658	335.0	4	26800
Benjamin_Bucks	509658	223.17	6	26780
JackManifoldTV	509658	444.33	3	26660
pon4ik17666	509658	443.33	3	26600
Anthony_Kongphan	509658	265.0	5	26500
itzpinkice	509658	441.33	3	26480
MattyisTalking	509658	219.67	6	26360
one_supremee	509658	329.5	4	26360
Mykora	509658	164.38	8	26301
AmaLee	509658	657.5	2	26300
BUSHWHACK18	509658	437.67	3	26260
firedanza	509658	436.0	3	26160
trivitv	509658	435.33	3	26120
BODEGARRAT	509658	647.5	2	25900
hawkie	509658	258.6	5	25860
cnhvs	509658	1291.0	1	25820
websterfn	509658	429.0	3	25740
Stanz	509658	425.0	3	25500
gloomi	509658	424.0	3	25440
Sloot	509658	253.4	5	25340
Juicy	509658	315.5	4	25240
DeFrancoLive	509658	420.0	3	25200
Saiiren	509658	418.67	3	25120
justereacts12	509658	1255.0	1	25100
Shubble	509658	312.75	4	25020
AyyTrae	509658	249.6	5	24960
2s_Company	509658	621.5	2	24860
Wonni	509658	407.67	3	24460
thevalentinanappi	509658	406.67	3	24400
MarceCatfish	509658	173.86	7	24340
hackerling	509658	405.67	3	24340
MinyMontz	509658	602.0	2	24080
GordaoPD	509658	240.6	5	24060
Eeowna	509658	400.67	3	24040
aleks	509658	199.0	6	23880
snoozy	509658	298.0	4	23840
nothingb4kaiyo	509658	237.8	5	23780
LYRA	509658	294.75	4	23580
SkylordZoey	509658	1176.0	1	23520
Kitsunero	509658	391.0	3	23460
LileeKuma	509658	292.75	4	23420
BarefootTasha	509658	388.0	3	23280
spicyuuu	509658	582.0	2	23280
yami_club	509658	288.5	4	23080
therealbigfather	509658	576.0	2	23040
yaboyyywill	509658	285.75	4	22860
babyking456789	509658	379.33	3	22760
Bisscute	509658	378.67	3	22720
prezoh	509658	226.8	5	22680
LotusAsakura	509658	188.83	6	22660
summyahmarie	509658	377.33	3	22640
intellegintt	509658	281.25	4	22500
mafiathontv_	509658	1125.0	1	22500
pierre_edoolove	509658	280.25	4	22420
1Poxe	509658	184.83	6	22180
KrustyVlogs	509658	274.0	4	21920
RoraKyun	509658	182.33	6	21880
niwenwen	509658	364.67	3	21880
ActualJake	509658	181.67	6	21800
Aesdr	509658	180.83	6	21700
TmoneyHendriixx	509658	180.67	6	21680
tiny_karo	509658	360.67	3	21640
KingOfLightningGaming	509658	357.33	3	21440
vljqw	509658	1071.0	1	21420
Kruzadar	509658	534.5	2	21380
AliAnimus	509658	266.75	4	21340
FESTlM	509658	531.0	2	21240
countdragons	509658	264.75	4	21180
mida123457	509658	264.75	4	21180
miyana	509658	211.4	5	21140
Blinkx_	509658	528.0	2	21120
restlysss	509658	351.33	3	21080
Juggsterrr	509658	262.5	4	21000
BigIraq	509658	348.67	3	20920
jhinxx	509658	348.33	3	20900
dokibird	509658	1035.0	1	20700
SAVEHYMN	509658	344.67	3	20680
babyrich1k	509658	254.75	4	20380
Rinuyii	509658	254.25	4	20340
whoajaco	509658	508.5	2	20340
JaydenB_9	509658	1014.0	1	20280
emilyywang	509658	505.5	2	20220
TiagoNWG	509658	252.25	4	20180
Ikumi	509658	252.0	4	20160
kanirosi	509658	199.4	5	19940
FiaTheGemini	509658	328.33	3	19700
LorChubby	509658	196.6	5	19660
xtpty	509658	982.0	1	19640
AllieStephens	509658	244.0	4	19520
Edline97	509658	242.5	4	19400
Cirno_TV	509658	481.0	2	19240
Yoclesh	509658	479.5	2	19180
mehlteds	509658	191.6	5	19160
TATIANACHANELL	509658	190.4	5	19040
Bubbell	509658	474.5	2	18980
stoopzzirl	509658	474.0	2	18960
Sonoket	509658	315.0	3	18900
littlesiha	509658	471.5	2	18860
toethumbtty	509658	235.75	4	18860
KaraCorvus	509658	469.0	2	18760
ChelseaBytes	509658	468.0	2	18720
ZAYGTM	509658	232.5	4	18600
ITzJIGGYYYY	509658	920.0	1	18400
flemgodthegreat	509658	182.6	5	18260
rickypeacock	509658	295.0	3	17700
Eros	509658	439.0	2	17560
SOZZLEPOPP	509658	438.5	2	17540
ICKYstreams	509658	438.0	2	17520
uplea1047	509658	872.0	1	17440
nataliecuomo	509658	435.5	2	17420
DrewCurtis	509658	431.5	2	17260
kingwess94	509658	286.67	3	17200
OOKVOID	509658	171.8	5	17180
mollyjcook	509658	429.0	2	17160
CUTEFREAK_	509658	425.0	2	17000
kwistina	509658	282.33	3	16940
fruity	509658	417.0	2	16680
HaleyTheMartian	509658	277.33	3	16640
OkDipStick	509658	206.75	4	16540
BeanDip	509658	821.0	1	16420
Rarri	509658	163.8	5	16380
Bastila	509658	272.67	3	16360
onyohan	509658	204.5	4	16360
davreltv	509658	272.0	3	16320
billzo	509658	405.0	2	16200
goddess4k	509658	269.33	3	16160
ellievandeel	509658	266.33	3	15980
A1phaChino	509658	265.67	3	15940
Autumnmello	509658	265.33	3	15920
ritaglitch	509658	265.33	3	15920
YomiQuinnley	509658	397.0	2	15880
chrchie	509658	397.0	2	15880
Elara	509658	396.0	2	15840
JiosukeJio	509658	396.0	2	15840
yourlunaeria	509658	790.0	1	15800
RawrReeXD	509658	197.0	4	15760
demisux	509658	196.5	4	15720
CashNastyGaming	509658	784.0	1	15680
KeeruhhPlays	509658	260.33	3	15620
theconnorobrien	509658	388.5	2	15540
mandamireu	509658	194.0	4	15520
willesage	509658	193.75	4	15500
LisasChillin	509658	193.25	4	15460
Stella	509658	256.0	3	15360
pikat	509658	383.5	2	15340
cind	509658	381.0	2	15240
JaelandGB	509658	253.33	3	15200
Kureepy	509658	189.75	4	15180
xau_xy	509658	189.0	4	15120
GassyMexican	509658	755.0	1	15100
NyyBeat	509658	250.33	3	15020
vlad_ncl	509658	370.0	2	14800
Redify	509658	369.5	2	14780
dsav1x	509658	739.0	1	14780
SunnySplosion	509658	368.0	2	14720
YFUBABY	509658	367.0	2	14680
billygoat	509658	181.25	4	14500
Frescoskillz	509658	180.0	4	14400
aimsey	509658	360.0	2	14400
itsInaYu	509658	716.0	1	14320
RayKhay	509658	238.0	3	14280
theneltwins	509658	354.5	2	14180
Starfmodel	509658	354.0	2	14160
luvstruck	509658	235.67	3	14140
elguru2025	509658	175.75	4	14060
KFG_Moosesasaurus	509658	233.67	3	14020
emzberry	509658	348.0	2	13920
lesagesinging	509658	696.0	1	13920
OfficialMaxtern	509658	347.5	2	13900
VickiValiant	509658	346.0	2	13840
angelxoxo	509658	230.67	3	13840
ynlgeo	509658	230.67	3	13840
xpro1232	509658	344.5	2	13780
aaasunrise	509658	339.5	2	13580
itz_reported	509658	337.5	2	13500
mausleeps	509658	224.67	3	13480
DoctorDeath	509658	335.5	2	13420
kashnycc	509658	167.0	4	13360
weenqueens	509658	221.33	3	13280
Plumy_	509658	331.5	2	13260
NotQuiteLikeDuB	509658	328.0	2	13120
brialexiaa	509658	325.5	2	13020
catalixia	509658	217.0	3	13020
KittyRawr	509658	325.0	2	13000
rudebets	509658	322.5	2	12900
ARiS_ZBB	509658	640.0	1	12800
ItsGibz	509658	213.33	3	12800
fakegeoff	509658	320.0	2	12800
KhazHollows	509658	212.33	3	12740
toniisaur	509658	211.33	3	12680
sailor	509658	311.5	2	12460
Matimi0	509658	618.0	1	12360
Loserfruit	509658	616.0	1	12320
Queenbee	509658	205.0	3	12300
CamOnTheCob	509658	609.0	1	12180
Bricky	509658	606.0	1	12120
AngelMelly	509658	199.0	3	11940
ultradan_	509658	594.0	1	11880
Pekoe_Boo	509658	197.33	3	11840
Ohgawdkate	509658	196.67	3	11800
imPheetus	509658	294.5	2	11780
JusW8_	509658	291.0	2	11640
MissTazzie	509658	193.33	3	11600
NoHaileeNo	509658	287.0	2	11480
winndago	509658	287.0	2	11480
perl	509658	286.0	2	11440
Carter	509658	285.0	2	11400
Sword4000	509658	569.0	1	11380
JenaUrf	509658	282.5	2	11300
MistressMayhemmm	509658	278.5	2	11140
香椎	509658	184.0	3	11040
PastaroniRavioli	509658	275.5	2	11020
AshtonMarten	509658	547.0	1	10940
KoraaAura	509658	273.5	2	10940
snugzone	509658	182.33	3	10940
theerickkhan	509658	273.0	2	10920
Vidyabum	509658	179.0	3	10740
maisielynnie	509658	267.0	2	10680
actualGordonKeith	509658	266.0	2	10640
PeachMilky	509658	265.5	2	10620
dooderVO	509658	176.67	3	10600
SERVOS_	509658	527.0	1	10540
Tiddlesz	509658	261.5	2	10460
kaiyo	509658	261.5	2	10460
Boggles	509658	174.0	3	10440
PlayitShady	509658	260.0	2	10400
queyoueye	509658	259.5	2	10380
breebunn	509658	510.0	1	10200
skeleharpy	509658	255.0	2	10200
Lanfear_vr	509658	166.33	3	9980
shiryaevstream	509658	499.0	1	9980
auger	509658	244.0	2	9760
FiFiGoesRee	509658	486.0	1	9720
EliaStellaria	509658	240.0	2	9600
CrunchySunflower	509658	236.5	2	9460
Mewmelodys	509658	229.0	2	9160
duc_fishyx69	509658	457.0	1	9140
Gigiibun	509658	228.0	2	9120
CHEAPE	509658	453.0	1	9060
Varidetta	509658	226.5	2	9060
GoofGuy	509658	224.0	2	8960
bugorpro	509658	445.0	1	8900
wilhelminafrost	509658	221.0	2	8840
RorschachFox	509658	218.0	2	8720
1206paul_	509658	434.0	1	8680
MafiathonTV	509658	432.0	1	8640
tannerbot2	509658	216.0	2	8640
duckiecos	509658	430.0	1	8600
lucia	509658	428.0	1	8560
LawlessJane	509658	424.0	1	8480
kumogorogoro	509658	211.5	2	8460
tqihh	509658	423.0	1	8460
Fasffy	509658	211.0	2	8440
RussoRpOficial	509658	418.0	1	8360
1800johan	509658	207.5	2	8300
HateCaps	509658	414.0	1	8280
ItsCayYay	509658	206.0	2	8240
RickyBerwick	509658	206.0	2	8240
yenkoes	509658	411.0	1	8220
Legundo	509658	408.0	1	8160
ChonkyLotus	509658	203.5	2	8140
skaijackson	509658	403.0	1	8060
tnickelss	509658	402.0	1	8040
nezoshoki	509658	200.0	2	8000
elgato	509658	398.0	1	7960
ycmdono	509658	397.0	1	7940
LacedUpLauren	509658	198.0	2	7920
Jabbyx3	509658	394.0	1	7880
Jozukai	509658	195.5	2	7820
aycapy	509658	391.0	1	7820
ColetteCherry	509658	195.0	2	7800
LUSKIILOU	509658	194.5	2	7780
PiepersPlace	509658	194.5	2	7780
NatalieRoush	509658	388.0	1	7760
Sorrey	509658	383.0	1	7660
Klickfrm40	509658	190.5	2	7620
AndreiaHerz	509658	189.0	2	7560
emeraldcabbage	509658	189.0	2	7560
SavinTheBees	509658	376.0	1	7520
Whi8Z	509658	187.5	2	7500
PsyPho	509658	186.5	2	7460
Thorlar	509658	373.0	1	7460
TylerMcVicker	509658	373.0	1	7460
AlsoMij	509658	183.5	2	7340
TheGeekEntry	509658	366.0	1	7320
musamusicroom2	509658	361.0	1	7220
MEOWDALYN	509658	179.5	2	7180
Viperous	509658	179.5	2	7180
pazzeh_10	509658	357.0	1	7140
BioticNova	509658	178.0	2	7120
NateHill	509658	355.0	1	7100
jenny	509658	355.0	1	7100
Amaz	509658	354.0	1	7080
T1mmyknowsball	509658	348.0	1	6960
lolmunchkin	509658	348.0	1	6960
bands	509658	173.5	2	6940
princessmariaaaaa	509658	347.0	1	6940
TheGawd	509658	172.5	2	6900
Alfhilde	509658	338.0	1	6760
yvan477	509658	337.0	1	6740
spoopykitt	509658	329.0	1	6580
libtron	509658	327.0	1	6540
JoJoThaMoFo	509658	326.0	1	6520
Louu	509658	326.0	1	6520
5binary	509658	325.0	1	6500
GotGames_TB	509658	323.0	1	6460
Kwoli	509658	323.0	1	6460
Kyokeru	509658	323.0	1	6460
Snamwiches	509658	323.0	1	6460
thepurg4_ttv	509658	323.0	1	6460
Jovan_Bradley	509658	319.0	1	6380
MaliceEvermore	509658	319.0	1	6380
NickiTaylor	509658	315.0	1	6300
urnisa_	509658	314.0	1	6280
HatFilms	509658	309.0	1	6180
Nicktacula	509658	303.0	1	6060
ms5000watts	509658	299.0	1	5980
EllenViking	509658	297.0	1	5940
avee2020	509658	297.0	1	5940
Kayfloppa	509658	292.0	1	5840
MauriNNW	509658	290.0	1	5800
jrizz9	509658	284.0	1	5680
antonychenn	509658	282.0	1	5640
MoneyMakingSwerv	509658	281.0	1	5620
almuharebq8	509658	276.0	1	5520
DuwiEXE	509658	273.0	1	5460
hales	509658	273.0	1	5460
crawfordcollins	509658	271.0	1	5420
johnnieguilbert	509658	270.0	1	5400
TiggyRayray	509658	269.0	1	5380
Velion	509658	269.0	1	5380
tyongeee	509658	268.0	1	5360
orangeisborange	509658	265.0	1	5300
kaylieuh	509658	264.0	1	5280
saintvicious	509658	264.0	1	5280
KloeKroc	509658	263.0	1	5260
BibiBiscuitCh	509658	261.0	1	5220
ShadesOfNate	509658	260.0	1	5200
Xlice	509658	257.0	1	5140
AiCandii	509658	255.0	1	5100
blondedaze	509658	252.0	1	5040
MandemJC12	509658	248.0	1	4960
whiptrax	509658	248.0	1	4960
ArisaNoonish	509658	245.0	1	4900
E11ysa	509658	242.0	1	4840
jacquesynessainvil	509658	238.0	1	4760
necronival	509658	234.0	1	4680
thekidbeasty	509658	234.0	1	4680
annajay99	509658	227.0	1	4540
ElainaExe	509658	223.0	1	4460
Ciri	509658	222.0	1	4440
Gabriel_Warburton	509658	221.0	1	4420
daaydiorr	509658	221.0	1	4420
CharlyXSP	509658	219.0	1	4380
jiabread	509658	218.0	1	4360
kichike	509658	218.0	1	4360
VardanAntonyan	509658	217.0	1	4340
APLFisher	509658	216.0	1	4320
CamLoso	509658	214.0	1	4280
taderbtw	509658	214.0	1	4280
0f9v	509658	213.0	1	4260
KashCarbon	509658	213.0	1	4260
moneyyaya00	509658	212.0	1	4240
destinyfomo	509658	211.0	1	4220
kyufb34	509658	207.0	1	4140
Bonberri	509658	205.0	1	4100
JellyStara	509658	205.0	1	4100
Vortexinator_	509658	205.0	1	4100
dudfail	509658	205.0	1	4100
Punkinpai	509658	204.0	1	4080
theunclejoeshow	509658	199.0	1	3980
My_1st_Kill	509658	197.0	1	3940
ecto	509658	197.0	1	3940
mookie	509658	196.0	1	3920
ElevenZ	509658	193.0	1	3860
NioBaits	509658	192.0	1	3840
BeezyNYC	509658	191.0	1	3820
LouisMontilus	509658	191.0	1	3820
cusac50	509658	191.0	1	3820
HossOnTwitch	509658	188.0	1	3760
5ivereactzzz	509658	187.0	1	3740
froggyhoppins	509658	187.0	1	3740
SuppyColleen	509658	185.0	1	3700
ElinaJasmin	509658	182.0	1	3640
hugue2025	509658	182.0	1	3640
Baywitched	509658	181.0	1	3620
shell0	509658	180.0	1	3600
lilbbtrashcan	509658	179.0	1	3580
Chronic	509658	178.0	1	3560
InariReiju	509658	178.0	1	3560
leezi	509658	178.0	1	3560
ricopico	509658	177.0	1	3540
jbandzy	509658	176.0	1	3520
zowcz01	509658	176.0	1	3520
Foearies	509658	173.0	1	3460
CeciHime	509658	172.0	1	3440
cfmgk41	509658	172.0	1	3440
godswilltrillions	509658	172.0	1	3440
MissPurple	509658	170.0	1	3400
lululasso	509658	169.0	1	3380
Sharkie	509658	168.0	1	3360
nojnm73	509658	168.0	1	3360
LosDondada	509658	166.0	1	3320
saisette_rnmsn	509658	159.0	1	3180
rkwnp04	509658	156.0	1	3120
APXVl	509658	155.0	1	3100
taehoongie	509658	155.0	1	3100
oleboyricks	509658	152.0	1	3040
btwclaww	509658	37.0	1	740
faxuty	33214	14043.12	74	20783818
AussieAntics	33214	9222.74	105	19367754
TypicalGamer	33214	3755.61	153	11492167
HappyHappyGal	33214	4635.75	114	10569510
Clix	33214	6602.42	66	8715194
CoachBoop	33214	2478.93	88	4362917
MrSavage	33214	3443.35	52	3581084
Oatley	33214	1104.19	135	2981313
Loeya	33214	1329.27	105	2791467
Thiefs	33214	747.59	168	2511902
NayrSlayr	33214	3958.53	30	2375118
Higgs	33214	1417.08	71	2012254
Alixxa	33214	17023.6	5	1702360
Mongraal	33214	1565.41	54	1690643
HappyHappyGal_VOD	33214	348.94	232	1619082
SkyGuy	33214	2342.65	23	1077619
Dakotaz	33214	739.09	69	1019944
GoatR2	33214	695.53	68	945921
kyanafit	33214	319.38	146	932590
Risezd	33214	2493.72	18	897739
toaststix	33214	260.01	167	868433
Allyy	33214	1968.27	22	866039
2xRaKai	33214	21536.5	2	861460
HeadShotChick	33214	608.16	69	839261
Eomzo	33214	650.27	62	806335
Sommerset	33214	783.6	48	752256
velofps	33214	606.16	61	739515
sparkles_qt	33214	466.0	78	726960
Bloodx	33214	803.93	45	723537
buckefps	33214	940.42	38	714719
Ventress	33214	412.94	86	710257
toxicblonde	33214	484.86	73	707896
Abgxlina	33214	402.0	85	683400
BeanDip	33214	2427.43	14	679680
Makeouthill	33214	490.78	67	657645
Khanada_	33214	758.45	42	637098
TheGrappleGirl	33214	969.41	32	620422
Zemie	33214	693.12	43	596083
bushszn	33214	389.81	72	561326
Smacko	33214	314.65	89	560077
Crackly	33214	476.62	53	505217
NickEh30	33214	1032.0	23	474720
Prospering	33214	423.37	52	440305
CeeSlay	33214	430.48	50	430480
RuflessCat	33214	383.05	56	429016
hotrodd	33214	312.15	65	405795
oceDEXX	33214	389.69	52	405278
OliverOG	33214	337.8	55	371580
JacobMvPR	33214	1264.71	14	354119
SypherPK	33214	963.33	18	346799
chrismelberger	33214	770.32	22	338941
Replays	33214	424.66	38	322742
NoahWPlays	33214	286.14	56	320477
Loserfruit	33214	506.84	31	314241
HydraSZN	33214	257.82	56	288758
Swearin	33214	450.52	31	279322
yfwNJ	33214	216.45	60	259740
venofn	33214	947.31	13	246301
calmkiko_	33214	419.96	25	209980
thechichallenge	33214	247.49	41	202942
Plalism	33214	291.21	34	198023
pinqeu	33214	569.29	17	193559
Merytz	33214	811.2	10	162240
Jayse1x	33214	482.06	16	154259
brinziez	33214	587.85	13	152841
kbmrapid	33214	469.94	16	150381
vergofn_	33214	2499.0	3	149940
Taacts	33214	251.31	29	145760
ClixOffline	33214	401.44	18	144518
justfoxii	33214	464.13	15	139239
WhatifJulia	33214	578.25	12	138780
obkatiekat	33214	966.43	7	135300
Drizzi	33214	318.52	21	133778
Suzooiey	33214	737.89	9	132820
GamingNanna	33214	381.81	16	122179
RichHomieQuinn	33214	438.77	13	114080
beneemusic	33214	1112.0	5	111200
fanfan	33214	1081.0	5	108100
Grxnt	33214	434.42	12	104261
AsianJeff	33214	359.71	14	100719
TrailerMark	33214	627.5	8	100400
OatleyOffline	33214	387.5	12	93000
Curve1x	33214	428.3	10	85660
Summy	33214	249.38	16	79802
wehoopinx	33214	729.4	5	72940
cobraxz	33214	218.2	15	65460
lastwtw	33214	1021.33	3	61280
chillvibez_42	33214	301.5	10	60300
nataliecuomo	33214	268.45	11	59059
Chica	33214	976.0	3	58560
TheNicoleT	33214	477.17	6	57260
Kaceytron	33214	395.14	7	55320
Kdog_	33214	338.88	8	54221
ZDog	33214	212.58	12	51019
bored_and_braindead	33214	474.0	5	47400
teekfnx	33214	768.33	3	46100
Bewitching	33214	371.33	6	44560
Reet	33214	439.8	5	43980
Zeusy	33214	727.0	3	43620
Klutchshot	33214	198.09	11	43580
oliveroglive	33214	310.86	7	43520
lordpainify	33214	541.75	4	43340
Electrofv	33214	351.67	6	42200
BIGSAM211	33214	2006.0	1	40120
fncooperbr	33214	1992.0	1	39840
itsvicterv	33214	488.0	4	39040
fishstickzb	33214	173.27	11	38119
johtsu	33214	269.43	7	37720
GP_TV	33214	310.0	6	37200
adpupuceshoww	33214	1812.0	1	36240
duhsonva	33214	290.17	6	34820
Petrov	33214	280.67	6	33680
ZAYGTM	33214	228.29	7	31961
TSM_TheOddOne	33214	227.43	7	31840
Ship	33214	397.5	4	31800
yvonnie	33214	514.0	3	30840
Peterbot247Official	33214	308.0	5	30800
rawdogmoon	33214	748.5	2	29940
hankstergirl	33214	498.67	3	29920
stephh_xo32	33214	204.71	7	28659
Teige2K	33214	457.67	3	27460
megabearhugs	33214	432.67	3	25960
exoticshey	33214	241.2	5	24120
FCHQio	33214	293.0	4	23440
SudoFTW	33214	193.5	6	23220
kahhma	33214	290.0	4	23200
VeryMuchSzn	33214	208.8	5	20880
ultradan_	33214	1039.0	1	20780
Maiki	33214	339.33	3	20360
Samanfnt	33214	505.0	2	20200
ezzupp	33214	462.5	2	18500
chromuchromu	33214	460.0	2	18400
lolmunchkin	33214	446.0	2	17840
tedious_dave	33214	292.0	3	17520
jbfyungin23	33214	435.0	2	17400
2xBrando	33214	286.67	3	17200
Muzz	33214	283.33	3	17000
CAPONESKI2K	33214	209.25	4	16740
aircool	33214	227.33	3	13640
Tiddlesz	33214	324.0	2	12960
tannerbot2	33214	212.0	3	12720
JalensWorld_	33214	308.0	2	12320
Acai	33214	201.67	3	12100
zxriina	33214	199.0	3	11940
jankyrondo	33214	593.0	1	11860
